id, price
186,715764.3954502326
187,188694.71711998378
188,242673.59046502272
189,225705.58307757005
190,606991.4698124944
191,1042945.2607770796
192,215677.87699288107
193,715764.3954502326
194,457362.1152339234
195,1915062.845179382
196,605678.808844988
197,895356.696878964
198,380986.1466340914
199,540614.0749546445
200,242673.59046502272
201,617782.3134764803
202,540614.0749546445
203,882081.3519533747
204,715764.3954502326
205,1735183.003726242
206,225705.58307757005
207,188694.71711998378
208,457362.1152339234
209,260814.68342665635
210,376034.97850691795
211,783227.123357135
212,992512.9566727653
213,513684.84358828794
214,1103848.1583133996
215,359642.2596950136
216,523899.4798635875
217,198861.3308927886
218,1051332.8579842192
219,318691.04015441815
220,416761.04577915283
221,480489.5258941658
222,783227.123357135
223,166937.30629399573
224,380986.1466340914
225,606991.4698124944
226,188694.71711998378
227,457362.1152339234
228,715764.3954502326
229,242673.59046502272
230,2124737.109660976
231,842292.9497108551
232,447393.07800252514
233,630415.4046487568
234,225705.58307757005
235,540614.0749546445
236,617782.3134764803
237,551827.6236000301
238,715764.3954502326
239,380986.1466340914
240,540614.0749546445
241,285758.00624641817
242,391508.4484118272
243,540614.0749546445
244,715764.3954502326
245,708858.2598950312
246,326871.75326330133
247,242673.59046502272
248,895356.696878964
249,715764.3954502326
250,631659.8831204558
251,215677.87699288107
252,260611.9366660197
253,426321.50417506485
254,992512.9566727653
255,2050292.4128524282
256,285758.00624641817
257,285126.4649305332
258,328658.3404697368
259,631659.8831204558
260,285758.00624641817
261,318691.04015441815
262,378714.56945355114
263,457362.1152339234
264,457362.1152339234
265,380986.1466340914
266,615399.1946867462
267,166937.30629399573
268,631659.8831204558
269,685732.8815744019
270,166937.30629399573
271,285758.00624641817
272,523899.4798635875
273,1214061.7422119377
274,318691.04015441815
275,1457972.075943485
276,457362.1152339234
277,252051.57301407485
278,631659.8831204558
279,260814.68342665635
280,1710038.0831045075
281,1341747.0895544484
282,1173149.1146972347
283,318691.04015441815
284,895356.696878964
285,242673.59046502272
286,1406311.8408239123
287,528311.6320676543
288,188694.71711998378
289,1120079.4777170303
290,1710038.0831045075
291,708858.2598950312
292,624029.0872394139
293,617782.3134764803
294,715764.3954502326
295,260611.9366660197
296,528311.6320676543
297,359642.2596950136
298,1214061.7422119377
299,631659.8831204558
300,215677.87699288107
301,1788708.125014535
302,359642.2596950136
303,447393.07800252514
304,523899.4798635875
305,391508.4484118272
306,882081.3519533747
307,285758.00624641817
308,285758.00624641817
309,180473.79157699805
310,617782.3134764803
311,882081.3519533747
312,523899.4798635875
313,242673.59046502272
314,242673.59046502272
315,380986.1466340914
316,730851.4506145892
317,166937.30629399573
318,215677.87699288107
319,391508.4484118272
320,708858.2598950312
321,540614.0749546445
322,215677.87699288107
323,606991.4698124944
324,1313851.2057431783
325,318691.04015441815
326,326871.75326330133
327,1212480.1661904794
328,326871.75326330133
329,166937.30629399573
330,285758.00624641817
331,523899.4798635875
332,1582374.1427580214
333,426321.50417506485
334,718564.2762188745
335,606991.4698124944
336,252051.57301407485
337,242673.59046502272
338,242673.59046502272
339,447393.07800252514
340,606991.4698124944
341,519587.1238029493
342,198861.3308927886
343,359642.2596950136
344,447393.07800252514
345,215677.87699288107
346,994868.576819021
347,715764.3954502326
348,842292.9497108551
349,252051.57301407485
350,242673.59046502272
351,606991.4698124944
352,380986.1466340914
353,285758.00624641817
354,523899.4798635875
355,166937.30629399573
356,318691.04015441815
357,2124737.109660976
358,617782.3134764803
359,285758.00624641817
360,670779.0053587671
361,884451.4770462227
362,715764.3954502326
363,708858.2598950312
364,523899.4798635875
365,380986.1466340914
366,166937.30629399573
367,215677.87699288107
368,884451.4770462227
369,326871.75326330133
370,540614.0749546445
371,882081.3519533747
372,519587.1238029493
373,380986.1466340914
374,447393.07800252514
375,523899.4798635875
376,391508.4484118272
377,378714.56945355114
378,447393.07800252514
379,252051.57301407485
380,166937.30629399573
381,225705.58307757005
382,359642.2596950136
383,378714.56945355114
384,540614.0749546445
385,1313851.2057431783
386,285758.00624641817
387,378714.56945355114
388,380986.1466340914
389,457362.1152339234
390,457362.1152339234
391,252051.57301407485
392,617782.3134764803
393,1214061.7422119377
394,523899.4798635875
395,326871.75326330133
396,617782.3134764803
397,523899.4798635875
398,523899.4798635875
399,1943222.5123256522
400,215677.87699288107
401,457362.1152339234
402,391508.4484118272
403,670779.0053587671
404,645528.0853912976
405,285758.00624641817
406,215677.87699288107
407,285758.00624641817
408,994901.4573185411
409,285758.00624641817
410,540614.0749546445
411,285758.00624641817
412,1051332.8579842192
413,242673.59046502272
414,447393.07800252514
415,457362.1152339234
416,252051.57301407485
417,359642.2596950136
418,285758.00624641817
419,242673.59046502272
420,523899.4798635875
421,285758.00624641817
422,260611.9366660197
423,380986.1466340914
424,242673.59046502272
425,1120079.4777170303
426,358790.4846684126
427,715764.3954502326
428,994901.4573185411
429,225705.58307757005
430,519587.1238029493
431,882081.3519533747
432,328658.3404697368
433,540614.0749546445
434,378714.56945355114
435,260611.9366660197
436,1943222.5123256522
437,260611.9366660197
438,617782.3134764803
439,242673.59046502272
440,326871.75326330133
441,715764.3954502326
442,380986.1466340914
443,426321.50417506485
444,189064.08965638097
445,242673.59046502272
446,523899.4798635875
447,285758.00624641817
448,1406311.8408239123
449,189064.08965638097
450,617782.3134764803
451,391508.4484118272
452,617782.3134764803
453,215677.87699288107
454,447393.07800252514
455,285758.00624641817
456,285758.00624641817
457,326871.75326330133
458,198861.3308927886
459,260814.68342665635
460,180473.79157699805
461,447393.07800252514
462,606991.4698124944
463,359642.2596950136
464,895356.696878964
465,992512.9566727653
466,513684.84358828794
467,1943222.5123256522
468,523899.4798635875
469,620719.1426417767
470,380986.1466340914
471,380986.1466340914
472,620719.1426417767
473,225705.58307757005
474,1103848.1583133996
475,513684.84358828794
476,606991.4698124944
477,188694.71711998378
478,166937.30629399573
479,994868.576819021
480,198861.3308927886
481,1406311.8408239123
482,318691.04015441815
483,378714.56945355114
484,285758.00624641817
485,326871.75326330133
486,380986.1466340914
487,513684.84358828794
488,606991.4698124944
489,523899.4798635875
490,1120079.4777170303
491,380986.1466340914
492,1582374.1427580214
493,523899.4798635875
494,523899.4798635875
495,523899.4798635875
496,166937.30629399573
497,326871.75326330133
498,215677.87699288107
499,1943222.5123256522
500,318691.04015441815
501,519587.1238029493
502,260611.9366660197
503,426321.50417506485
504,523899.4798635875
505,882081.3519533747
506,1084085.475131316
507,882081.3519533747
508,242673.59046502272
509,458534.0427359721
510,540614.0749546445
511,260611.9366660197
512,1084085.475131316
513,188694.71711998378
514,188694.71711998378
515,631659.8831204558
516,376034.97850691795
517,992512.9566727653
518,426321.50417506485
519,252051.57301407485
520,966086.0403958802
521,884451.4770462227
522,225705.58307757005
523,447393.07800252514
524,260611.9366660197
525,528311.6320676543
526,523899.4798635875
527,359642.2596950136
528,252051.57301407485
529,242673.59046502272
530,188694.71711998378
531,540614.0749546445
532,252051.57301407485
533,715764.3954502326
534,447393.07800252514
535,426321.50417506485
536,215677.87699288107
537,426321.50417506485
538,301519.0962668352
539,260814.68342665635
540,198861.3308927886
541,447393.07800252514
542,447393.07800252514
543,380986.1466340914
544,166937.30629399573
545,447393.07800252514
546,335202.1671055641
547,196767.51128608926
548,447393.07800252514
549,620719.1426417767
550,1084085.475131316
551,285126.4649305332
552,457362.1152339234
553,617782.3134764803
554,380986.1466340914
555,447393.07800252514
556,1084085.475131316
557,180473.79157699805
558,1406311.8408239123
559,226219.01785504006
560,380986.1466340914
561,447393.07800252514
562,1721339.008724442
563,895356.696878964
564,523899.4798635875
565,992512.9566727653
566,285758.00624641817
567,359642.2596950136
568,2050292.4128524282
569,285758.00624641817
570,685732.8815744019
571,523899.4798635875
572,189064.08965638097
573,606991.4698124944
574,391508.4484118272
575,1103848.1583133996
576,215677.87699288107
577,359642.2596950136
578,380986.1466340914
579,1582374.1427580214
580,513684.84358828794
581,523899.4798635875
582,617782.3134764803
583,513684.84358828794
584,708858.2598950312
585,326871.75326330133
586,992512.9566727653
587,260814.68342665635
588,513684.84358828794
589,242673.59046502272
590,447393.07800252514
591,1084085.475131316
592,359642.2596950136
593,617782.3134764803
594,166937.30629399573
595,380986.1466340914
596,708858.2598950312
597,359642.2596950136
598,513684.84358828794
599,1943222.5123256522
600,260611.9366660197
601,285758.00624641817
602,328658.3404697368
603,188694.71711998378
604,242673.59046502272
605,252051.57301407485
606,285758.00624641817
607,242673.59046502272
608,242673.59046502272
609,326871.75326330133
610,189064.08965638097
611,358790.4846684126
612,285758.00624641817
613,523899.4798635875
614,457362.1152339234
615,617782.3134764803
616,376034.97850691795
617,992512.9566727653
618,391508.4484118272
619,252051.57301407485
620,285758.00624641817
621,1710038.0831045075
622,318691.04015441815
623,188694.71711998378
624,242673.59046502272
625,617782.3134764803
626,260814.68342665635
627,631659.8831204558
628,226219.01785504006
629,447393.07800252514
630,328658.3404697368
631,1120079.4777170303
632,328658.3404697368
633,242673.59046502272
634,242673.59046502272
635,328658.3404697368
636,651646.4593745298
637,380986.1466340914
638,2124737.109660976
639,285758.00624641817
640,708858.2598950312
641,882081.3519533747
642,426321.50417506485
643,260611.9366660197
644,359642.2596950136
645,1735183.003726242
646,215677.87699288107
647,242673.59046502272
648,442464.3694135539
649,380986.1466340914
650,166937.30629399573
651,215677.87699288107
652,318691.04015441815
653,302665.8508119543
654,606991.4698124944
655,318691.04015441815
656,540614.0749546445
657,513684.84358828794
658,1134001.6990174698
659,391508.4484118272
660,359642.2596950136
661,631659.8831204558
662,252051.57301407485
663,359642.2596950136
664,1173149.1146972347
665,523899.4798635875
666,1051332.8579842192
667,1943222.5123256522
668,380986.1466340914
669,285758.00624641817
670,242673.59046502272
671,252051.57301407485
672,994868.576819021
673,380986.1466340914
674,1582374.1427580214
675,260611.9366660197
676,1120079.4777170303
677,166937.30629399573
678,316851.28427756455
679,359642.2596950136
680,1915062.845179382
681,242673.59046502272
682,215677.87699288107
683,188694.71711998378
684,513684.84358828794
685,252051.57301407485
686,966086.0403958802
687,715764.3954502326
688,285758.00624641817
689,1313851.2057431783
690,895356.696878964
691,242673.59046502272
692,416761.04577915283
693,606991.4698124944
694,523899.4798635875
695,783227.123357135
696,242673.59046502272
697,457362.1152339234
698,715764.3954502326
699,285758.00624641817
700,511315.65079649526
701,242673.59046502272
702,242673.59046502272
703,166937.30629399573
704,285758.00624641817
705,260611.9366660197
706,513684.84358828794
707,318691.04015441815
708,198861.3308927886
709,2050292.4128524282
710,1120079.4777170303
711,188694.71711998378
712,513684.84358828794
713,171094.88161197316
714,285758.00624641817
715,457362.1152339234
716,457362.1152339234
717,242673.59046502272
718,359642.2596950136
719,380986.1466340914
720,260611.9366660197
721,391508.4484118272
722,215677.87699288107
723,242673.59046502272
724,242673.59046502272
725,242673.59046502272
726,285126.4649305332
727,380986.1466340914
728,215677.87699288107
729,380986.1466340914
730,523899.4798635875
731,994868.576819021
732,447393.07800252514
733,326871.75326330133
734,391508.4484118272
735,870032.5945491011
736,606991.4698124944
737,580705.7726092314
738,166937.30629399573
739,1084085.475131316
740,252051.57301407485
741,606991.4698124944
742,215677.87699288107
743,426321.50417506485
744,458534.0427359721
745,285758.00624641817
746,380986.1466340914
747,528311.6320676543
748,715764.3954502326
749,359642.2596950136
750,442464.3694135539
751,378714.56945355114
752,1313851.2057431783
753,188694.71711998378
754,326871.75326330133
755,326871.75326330133
756,457362.1152339234
757,447393.07800252514
758,242673.59046502272
759,215677.87699288107
760,1943222.5123256522
761,215677.87699288107
762,992512.9566727653
763,457362.1152339234
764,1582374.1427580214
765,502236.4270903619
766,215677.87699288107
767,447393.07800252514
768,380986.1466340914
769,285758.00624641817
770,540614.0749546445
771,215677.87699288107
772,617782.3134764803
773,606991.4698124944
774,523899.4798635875
775,242673.59046502272
776,198861.3308927886
777,513684.84358828794
778,188694.71711998378
779,378714.56945355114
780,758861.0534385644
781,391508.4484118272
782,1333170.4738949176
783,285758.00624641817
784,380986.1466340914
785,992512.9566727653
786,285758.00624641817
787,699788.9503171239
788,380986.1466340914
789,715764.3954502326
790,391508.4484118272
791,188694.71711998378
792,992512.9566727653
793,715764.3954502326
794,285758.00624641817
795,513684.84358828794
796,513684.84358828794
797,617782.3134764803
798,523899.4798635875
799,2560149.8998075766
800,302665.8508119543
801,447393.07800252514
802,783227.123357135
803,285758.00624641817
804,242673.59046502272
805,513684.84358828794
806,285758.00624641817
807,121062.39583674443
808,458534.0427359721
809,166937.30629399573
810,513684.84358828794
811,1103848.1583133996
812,457362.1152339234
813,457362.1152339234
814,1120079.4777170303
815,513684.84358828794
816,166937.30629399573
817,359642.2596950136
818,380986.1466340914
819,606991.4698124944
820,285758.00624641817
821,252051.57301407485
822,326871.75326330133
823,198861.3308927886
824,606991.4698124944
825,447393.07800252514
826,316851.28427756455
827,606991.4698124944
828,252051.57301407485
829,447393.07800252514
830,326871.75326330133
831,540614.0749546445
832,188694.71711998378
833,260814.68342665635
834,631659.8831204558
835,617782.3134764803
836,301519.0962668352
837,242673.59046502272
838,166937.30629399573
839,882081.3519533747
840,1084085.475131316
841,2124737.109660976
842,606991.4698124944
843,252051.57301407485
844,326871.75326330133
845,188694.71711998378
846,1214061.7422119377
847,215677.87699288107
848,884451.4770462227
849,260611.9366660197
850,523899.4798635875
851,252051.57301407485
852,631659.8831204558
853,651646.4593745298
854,242673.59046502272
855,880119.9051301193
856,624029.0872394139
857,215677.87699288107
858,895356.696878964
859,523899.4798635875
860,447393.07800252514
861,1943222.5123256522
862,215677.87699288107
863,523899.4798635875
864,285758.00624641817
865,426321.50417506485
866,188694.71711998378
867,1788708.125014535
868,215677.87699288107
869,617782.3134764803
870,457362.1152339234
871,992512.9566727653
872,242673.59046502272
873,242673.59046502272
874,326871.75326330133
875,380986.1466340914
876,447393.07800252514
877,1710038.0831045075
878,260814.68342665635
879,380986.1466340914
880,285758.00624641817
881,513684.84358828794
882,523899.4798635875
883,242673.59046502272
884,326871.75326330133
885,318691.04015441815
886,992512.9566727653
887,260814.68342665635
888,426321.50417506485
889,391508.4484118272
890,1341747.0895544484
891,715764.3954502326
892,631659.8831204558
893,540614.0749546445
894,252051.57301407485
895,523899.4798635875
896,318691.04015441815
897,645528.0853912976
898,152840.52914065536
899,188694.71711998378
900,606991.4698124944
901,260611.9366660197
902,198861.3308927886
903,198861.3308927886
904,523899.4798635875
905,651646.4593745298
906,629418.9957494489
907,1214061.7422119377
908,1313851.2057431783
909,225705.58307757005
910,198861.3308927886
911,447393.07800252514
912,718564.2762188745
913,617782.3134764803
914,606991.4698124944
915,242673.59046502272
916,242673.59046502272
917,617782.3134764803
918,426321.50417506485
919,523899.4798635875
920,1134001.6990174698
921,357814.76376910263
922,391508.4484118272
923,651646.4593745298
924,242673.59046502272
925,715764.3954502326
926,783227.123357135
927,606991.4698124944
928,166937.30629399573
929,242673.59046502272
930,513684.84358828794
931,376034.97850691795
932,242673.59046502272
933,1134001.6990174698
934,523899.4798635875
935,380986.1466340914
936,359642.2596950136
937,442464.3694135539
938,426321.50417506485
939,285758.00624641817
940,519587.1238029493
941,447393.07800252514
942,528311.6320676543
943,166937.30629399573
944,328658.3404697368
945,378714.56945355114
946,1582374.1427580214
947,166937.30629399573
948,994868.576819021
949,252051.57301407485
950,1582374.1427580214
951,447393.07800252514
952,882081.3519533747
953,198861.3308927886
954,359642.2596950136
955,447393.07800252514
956,523899.4798635875
957,359642.2596950136
958,670779.0053587671
959,166937.30629399573
960,166937.30629399573
961,715764.3954502326
962,2050292.4128524282
963,166937.30629399573
964,166937.30629399573
965,380986.1466340914
966,523899.4798635875
967,166937.30629399573
968,285758.00624641817
969,380986.1466340914
970,166937.30629399573
971,442464.3694135539
972,326871.75326330133
973,198861.3308927886
974,166937.30629399573
975,426321.50417506485
976,285758.00624641817
977,670779.0053587671
978,457362.1152339234
979,152840.52914065536
980,631659.8831204558
981,189064.08965638097
982,426321.50417506485
983,447393.07800252514
984,884451.4770462227
985,260611.9366660197
986,1582374.1427580214
987,318691.04015441815
988,708858.2598950312
989,620719.1426417767
990,260611.9366660197
991,285758.00624641817
992,1214061.7422119377
993,1051332.8579842192
994,670779.0053587671
995,1084085.475131316
996,301519.0962668352
997,870032.5945491011
998,166937.30629399573
999,708858.2598950312
1000,631659.8831204558
1001,215677.87699288107
1002,252051.57301407485
1003,326871.75326330133
1004,540614.0749546445
1005,252051.57301407485
1006,617782.3134764803
1007,1400498.4085328255
1008,318691.04015441815
1009,380986.1466340914
1010,285758.00624641817
1011,426321.50417506485
1012,302665.8508119543
1013,842292.9497108551
1014,188694.71711998378
1015,357814.76376910263
1016,606991.4698124944
1017,285758.00624641817
1018,615399.1946867462
1019,242673.59046502272
1020,631659.8831204558
1021,359642.2596950136
1022,242673.59046502272
1023,523899.4798635875
1024,226219.01785504006
1025,447393.07800252514
1026,378714.56945355114
1027,242673.59046502272
1028,617782.3134764803
1029,615399.1946867462
1030,523899.4798635875
1031,617782.3134764803
1032,285758.00624641817
1033,739726.8033698427
1034,715764.3954502326
1035,1120079.4777170303
1036,617782.3134764803
1037,226219.01785504006
1038,391508.4484118272
1039,1915062.845179382
1040,513684.84358828794
1041,242673.59046502272
1042,513684.84358828794
1043,992512.9566727653
1044,994901.4573185411
1045,326871.75326330133
1046,708858.2598950312
1047,260814.68342665635
1048,166937.30629399573
1049,242673.59046502272
1050,447393.07800252514
1051,882081.3519533747
1052,1333170.4738949176
1053,285758.00624641817
1054,285758.00624641817
1055,301519.0962668352
1056,318691.04015441815
1057,285758.00624641817
1058,358790.4846684126
1059,359642.2596950136
1060,447393.07800252514
1061,426321.50417506485
1062,391508.4484118272
1063,708858.2598950312
1064,166937.30629399573
1065,882081.3519533747
1066,242673.59046502272
1067,188694.71711998378
1068,380986.1466340914
1069,378714.56945355114
1070,1166328.5909710159
1071,166937.30629399573
1072,992512.9566727653
1073,882081.3519533747
1074,285758.00624641817
1075,1406311.8408239123
1076,1166328.5909710159
1077,992512.9566727653
1078,617782.3134764803
1079,380986.1466340914
1080,242673.59046502272
1081,188694.71711998378
1082,391508.4484118272
1083,252051.57301407485
1084,1406311.8408239123
1085,1134001.6990174698
1086,631659.8831204558
1087,188694.71711998378
1088,994901.4573185411
1089,447393.07800252514
1090,1084085.475131316
1091,376034.97850691795
1092,870032.5945491011
1093,1735183.003726242
1094,631659.8831204558
1095,380986.1466340914
1096,1084085.475131316
1097,708858.2598950312
1098,617782.3134764803
1099,615399.1946867462
1100,301519.0962668352
1101,1313851.2057431783
1102,391508.4484118272
1103,457362.1152339234
1104,252051.57301407485
1105,242673.59046502272
1106,606991.4698124944
1107,378714.56945355114
1108,285758.00624641817
1109,617782.3134764803
1110,225705.58307757005
1111,1788708.125014535
1112,188694.71711998378
1113,442464.3694135539
1114,606991.4698124944
1115,285758.00624641817
1116,1735183.003726242
1117,2050292.4128524282
1118,326871.75326330133
1119,523899.4798635875
1120,326871.75326330133
1121,198861.3308927886
1122,285758.00624641817
1123,617782.3134764803
1124,242673.59046502272
1125,715764.3954502326
1126,457362.1152339234
1127,1710038.0831045075
1128,457362.1152339234
1129,895356.696878964
1130,992512.9566727653
1131,166937.30629399573
1132,166937.30629399573
1133,215677.87699288107
1134,226219.01785504006
1135,166937.30629399573
1136,715764.3954502326
1137,166937.30629399573
1138,242673.59046502272
1139,523899.4798635875
1140,359642.2596950136
1141,189064.08965638097
1142,523899.4798635875
1143,1333170.4738949176
1144,447393.07800252514
1145,1735183.003726242
1146,242673.59046502272
1147,318691.04015441815
1148,196767.51128608926
1149,215677.87699288107
1150,260611.9366660197
1151,254057.02075581552
1152,606991.4698124944
1153,1214061.7422119377
1154,225705.58307757005
1155,992512.9566727653
1156,326871.75326330133
1157,1735183.003726242
1158,188694.71711998378
1159,2971181.0431918805
1160,1788708.125014535
1161,457362.1152339234
1162,882081.3519533747
1163,523899.4798635875
1164,447393.07800252514
1165,426321.50417506485
1166,1084085.475131316
1167,606991.4698124944
1168,359642.2596950136
1169,285758.00624641817
1170,606991.4698124944
1171,606991.4698124944
1172,708858.2598950312
1173,215677.87699288107
1174,285758.00624641817
1175,285758.00624641817
1176,198861.3308927886
1177,617782.3134764803
1178,252051.57301407485
1179,188694.71711998378
1180,882081.3519533747
1181,285758.00624641817
1182,1084085.475131316
1183,1943222.5123256522
1184,380986.1466340914
1185,359642.2596950136
1186,391508.4484118272
1187,513684.84358828794
1188,166937.30629399573
1189,426321.50417506485
1190,215677.87699288107
1191,260814.68342665635
1192,378714.56945355114
1193,528311.6320676543
1194,359642.2596950136
1195,252051.57301407485
1196,1214061.7422119377
1197,2330078.366041114
1198,166937.30629399573
1199,242673.59046502272
1200,1284253.2546971266
1201,457362.1152339234
1202,606991.4698124944
1203,447393.07800252514
1204,426321.50417506485
1205,285758.00624641817
1206,380986.1466340914
1207,1042945.2607770796
1208,326871.75326330133
1209,359642.2596950136
1210,617782.3134764803
1211,326871.75326330133
1212,359642.2596950136
1213,457362.1152339234
1214,225705.58307757005
1215,1943222.5123256522
1216,992512.9566727653
1217,242673.59046502272
1218,1710038.0831045075
1219,358790.4846684126
1220,645528.0853912976
1221,1735183.003726242
1222,391508.4484118272
1223,523899.4798635875
1224,285758.00624641817
1225,617782.3134764803
1226,260611.9366660197
1227,260611.9366660197
1228,540614.0749546445
1229,457362.1152339234
1230,252051.57301407485
1231,215677.87699288107
1232,1103848.1583133996
1233,226219.01785504006
1234,189064.08965638097
1235,242673.59046502272
1236,442464.3694135539
1237,447393.07800252514
1238,699788.9503171239
1239,380986.1466340914
1240,188694.71711998378
1241,380986.1466340914
1242,447393.07800252514
1243,715764.3954502326
1244,2050292.4128524282
1245,225705.58307757005
1246,540614.0749546445
1247,188694.71711998378
1248,242673.59046502272
1249,376034.97850691795
1250,540614.0749546445
1251,631659.8831204558
1252,1134001.6990174698
1253,242673.59046502272
1254,242673.59046502272
1255,528311.6320676543
1256,380986.1466340914
1257,523899.4798635875
1258,1721339.008724442
1259,326871.75326330133
1260,367375.8254841278
1261,1084085.475131316
1262,285758.00624641817
1263,1084085.475131316
1264,606991.4698124944
1265,1134001.6990174698
1266,285758.00624641817
1267,631659.8831204558
1268,617782.3134764803
1269,376034.97850691795
1270,708858.2598950312
1271,1710038.0831045075
1272,699788.9503171239
1273,620719.1426417767
1274,166937.30629399573
1275,215677.87699288107
1276,523899.4798635875
1277,215677.87699288107
1278,1134001.6990174698
1279,378714.56945355114
1280,285758.00624641817
1281,617782.3134764803
1282,226219.01785504006
1283,285758.00624641817
1284,1904808.3265230858
1285,252051.57301407485
1286,285758.00624641817
1287,519587.1238029493
1288,252051.57301407485
1289,242673.59046502272
1290,1051332.8579842192
1291,606991.4698124944
1292,617782.3134764803
1293,1735183.003726242
1294,242673.59046502272
1295,1582374.1427580214
1296,188694.71711998378
1297,252051.57301407485
1298,992512.9566727653
1299,1582374.1427580214
1300,1103848.1583133996
1301,301519.0962668352
1302,1710038.0831045075
1303,540614.0749546445
1304,260814.68342665635
1305,1084085.475131316
1306,260611.9366660197
1307,523899.4798635875
1308,447393.07800252514
1309,994868.576819021
1310,166937.30629399573
1311,285758.00624641817
1312,391508.4484118272
1313,882081.3519533747
1314,523899.4798635875
1315,1735183.003726242
1316,215677.87699288107
1317,416761.04577915283
1318,166937.30629399573
1319,391508.4484118272
1320,380986.1466340914
1321,252051.57301407485
1322,285126.4649305332
1323,882081.3519533747
1324,540614.0749546445
1325,260611.9366660197
1326,699788.9503171239
1327,380986.1466340914
1328,742586.7000746998
1329,540614.0749546445
1330,285126.4649305332
1331,380986.1466340914
1332,426321.50417506485
1333,391508.4484118272
1334,1406311.8408239123
1335,606991.4698124944
1336,1582374.1427580214
1337,226219.01785504006
1338,540614.0749546445
1339,624029.0872394139
1340,519587.1238029493
1341,301519.0962668352
1342,215677.87699288107
1343,380986.1466340914
1344,715764.3954502326
1345,1406311.8408239123
1346,285758.00624641817
1347,992512.9566727653
1348,511315.65079649526
1349,1406311.8408239123
1350,326871.75326330133
1351,513684.84358828794
1352,513684.84358828794
1353,895356.696878964
